0
6
25
57
101
156
222
297
380
471
567
667
770
874
977
1079
1177
1271
1359
1439
1511
1574
1627
1670
1702
1723
1733
1732
1720
1698
1666
1625
1576
1518
1454
1385
1309
1230
1147
1061
974
884
792
700
607
512
416
319
220
117
12
-97
-212
-333
-461
-597
-742
-896
-1060
-1236
-1422
-1620
-1830
-2051
-2283
-2525
-2776
-3034
-3299
-3568
-3839
-4110
-4377
-4639
-4892
-5132
-5358
-5564
-5748
-5907
-6036
-6134
-6197
-6222
-6207
-6150
-6049
-5902
-5710
-5471
-5185
-4853
-4477
-4057
-3597
-3097
-2563
-1996
-1401
-783
-146
504
1163
1827
2489
3144
3786
4410
5012
5585
6127
6631
7096
7517
7891
8217
8492
8715
8886
9004
9070
9085
9050
8968
8840
8671
8462
8218
7942
7638
7309
6961
6596
6219
5833
5442
5049
4656
4266
3881
3503
3133
2770
2417
2071
1734
1403
1077
754
432
110
-215
-547
-888
-1239
-1604
-1985
-2384
-2801
-3239
-3697
-4177
-4678
-5198
-5737
-6293
-6862
-7442
-8027
-8615
-9199
-9775
-10337
-10878
-11391
-11871
-12311
-12703
-13042
-13320
-13532
-13672
-13736
-13718
-13615
-13423
-13140
-12765
-12297
-11737
-11087
-10348
-9524
-8620
-7640
-6592
-5481
-4317
-3106
-1859
-585
705
2004
3300
4582
5841
7066
8249
9379
10450
11451
12376
13220
13977
14642
15212
15685
16059
16335
16512
16593
16581
16478
16290
16022
15679
15267
14794
14266
13691
13076
12428
11755
11063
10359
9649
8938
8231
7533
6846
6175
5520
4882
4263
3661
3075
2504
1945
1395
851
308
-235
-786
-1346
-1922
-2516
-3131
-3771
-4438
-5134
-5860
-6617
-7404
-8219
-9060
-9924
-10807
-11703
-12606
-13510
-14406
-15287
-16143
-16965
-17743
-18467
-19127
-19714
-20216
-20626
-20934
-21132
-21212
-21168
-20995
-20688
-20245
-19663
-18942
-18084
-17091
-15967
-14718
-13350
-11873
-10295
-8627
-6882
-5071
-3208
-1309
613
2543
4466
6366
8229
10040
11785
13452
15027
16500
17860
19098
20207
21182
22016
22707
23254
23657
23916
24035
24018
23870
23598
23209
22713
22117
21433
20670
19839
18951
18015
17044
16045
15029
14004
12979
11960
10954
9965
8998
8055
7138
6248
5384
4545
3728
2931
2148
1376
609
-156
-929
-1713
-2513
-3336
-4185
-5065
-5980
-6931
-7921
-8950
-10018
-11122
-12259
-13426
-14615
-15822
-17037
-18251
-19455
-20636
-21784
-22886
-23928
-24897
-25782
-26567
-27241
-27790
-28204
-28471
-28582
-28528
-28302
-27899
-27315
-26547
-25596
-24463
-23151
-21666
-20017
-18210
-16258
-14174
-11972
-9667
-7275
-4816
-2307
231
2780
5320
7831
10293
12687
14995
17200
19286
21238
23042
24687
26164
27464
28580
29510
30252
30804
31168
31349
31351
31182
30850
30365
29738
28981
28107
27129
26060
24915
23707
22449
21155
19837
18505
17172
15845
14533
13242
11979
10746
9525
8344
7202
6097
5027
3987
2973
1978
996
21
-952
-1934
-2928
-3943
-4983
-6053
-7158
-8300
-9480
-10700
-11959
-13254
-14581
-15936
-17311
-18699
-20091
-21474
-22840
-24173
-25462
-26691
-27847
-28915
-29881
-30730
-31447
-32021
-32438
-32688
-32759
-32645
-32338
-31833
-31127
-30219
-29109
-27800
-26299
-24611
-22746
-20715
-18531
-16210
-13766
-11219
-8585
-5887
-3144
-377
2391
5141
7850
10498
13066
15534
17883
20099
22164
24067
25796
27341
28694
29852
30808
31564
32119
32476
32640
32618
32416
32046
31517
30842
30034
29107
28074
26950
25749
24486
23175
21828
20460
19080
17700
16330
14977
13649
12350
11086
9858
8667
7514
6397
5314
4261
3233
2225
1231
245
-738
-1727
-2728
-3747
-4788
-5858
-6959
-8096
-9269
-10480
-11726
-13008
-14321
-15661
-17020
-18392
-19768
-21136
-22487
-23808
-25086
-26308
-27459
-28525
-29492
-30346
-31073
-31660
-32095
-32367
-32465
-32381
-32109
-31643
-30980
-30117
-29056
-27799
-26351
-24718
-22909
-20935
-18808
-16542
-14153
-11657
-9074
-6422
-3722
-994
1739
4460
7146
9776
12332
14793
17142
19363
21440
23360
25112
26686
28073
29267
30266
31067
31671
32079
32297
32328
32182
31867
31393
30772
30016
29138
28153
27073
25913
24687
23409
22092
20748
19389
18026
16668
15323
13999
12701
11434
10200
9002
7839
6710
5613
4546
3503
2481
1473
475
-520
-1520
-2529
-3553
-4598
-5669
-6769
-7901
-9068
-10269
-11505
-12774
-14072
-15395
-16737
-18091
-19448
-20799
-22133
-23438
-24702
-25911
-27052
-28112
-29076
-29930
-30662
-31258
-31706
-31996
-32116
-32060
-31820
-31390
-30767
-29950
-28937
-27731
-26337
-24761
-23010
-21095
-19027
-16821
-14490
-12052
-9524
-6925
-4274
-1591
1101
3786
6441
9046
11582
14030
16373
18593
20676
22608
24379
25976
27392
28622
29660
30506
31157
31616
31886
31973
31883
31625
31209
30645
29944
29120
28186
27155
26041
24857
23616
22333
21018
19684
18342
16999
15667
14350
13056
11788
10551
9345
8173
7033
5923
4841
3784
2746
1723
710
-298
-1309
-2328
-3360
-4410
-5484
-6584
-7714
-8875
-10068
-11293
-12549
-13832
-15138
-16461
-17796
-19133
-20463
-21777
-23063
-24308
-25502
-26630
-27678
-28635
-29485
-30217
-30817
-31275
-31579
-31718
-31686
-31475
-31079
-30494
-29719
-28753
-27599
-26259
-24740
-23049
-21195
-19189
-17046
-14778
-12401
-9933
-7392
-4796
-2165
481
3123
5740
8313
10823
13252
15581
17794
19878
21817
23600
25217
26659
27920
28995
29882
30579
31088
31411
31554
31521
31322
30965
30460
29818
29051
28172
27193
26129
24991
23793
22548
21267
19962
18644
17322
16004
14698
13410
12145
10906
9696
8515
7365
6243
5146
4074
3020
1982
953
-69
-1094
-2124
-3166
-4223
-5301
-6403
-7531
-8688
-9873
-11089
-12332
-13599
-14888
-16192
-17505
-18821
-20129
-21420
-22684
-23909
-25083
-26193
-27227
-28172
-29015
-29742
-30343
-30806
-31119
-31275
-31263
-31077
-30712
-30163
-29429
-28509
-27405
-26119
-24657
-23026
-21235
-19295
-17216
-15014
-12703
-10300
-7821
-5285
-2711
-117
2474
5048
7583
10061
12463
14773
16973
19051
20991
22782
24414
25877
27166
28275
29200
29941
30498
30874
31072
31097
30958
30662
30217
29636
28929
28108
27186
26175
25087
23936
22733
21490
20218
18929
17630
16331
15039
13761
12501
11263
10050
8863
7703
6569
5460
4372
3303
2248
1204
164
-873
-1916
-2968
-4034
-5118
-6223
-7350
-8504
-9684
-10889
-12120
-13373
-14644
-15928
-17220
-18512
-19796
-21063
-22302
-23504
-24656
-25746
-26761
-27691
-28522
-29242
-29839
-30303
-30623
-30789
-30795
-30631
-30294
-29779
-29084
-28208
-27153
-25920
-24516
-22946
-21219
-19344
-17333
-15200
-12958
-10622
-8210
-5740
-3227
-692
1845
4370
6860
9299
11669
13954
16136
18201
20137
21931
23573
25053
26366
27504
28466
29248
29852
30278
30531
30614
30534
30299
29918
29399
28754
27994
27131
26176
25142
24041
22884
21683
20449
19192
17921
16644
15370
14104
12852
11618
10404
9214
8046
6902
5780
4678
3593
2523
1461
406
-646
-1703
-2767
-3842
-4933
-6041
-7171
-8322
-9496
-10693
-11912
-13149
-14403
-15667
-16937
-18205
-19464
-20705
-21918
-23094
-24221
-25287
-26282
-27194
-28009
-28718
-29308
-29770
-30093
-30267
-30286
-30142
-29831
-29346
-28688
-27855
-26847
-25667
-24319
-22810
-21147
-19339
-17398
-15336
-13165
-10901
-8559
-6157
-3711
-1239
1239
3708
6149
8544
10877
13129
15287
17336
19262
21053
22700
24192
25524
26689
27683
28504
29152
29627
29933
